DEPARTMENT|EMPLOYEE_ID|SALARY
D6|1494|7560$
D6|1495|9009$
D5|1496|11441$
D4|1497|14705$
D5|1498|13314$
D5|1499|11465$
D1|1500|10909$
D6|1501|8517$
D3|1502|6390$
D5|1503|13572$
D4|1504|14465$
D6|1505|4245$
D2|1506|11724$
D2|1507|9440$
D5|1508|10185$
D1|1509|11487$
D6|1510|11130$
D6|1511|12309$
D3|1512|8532$
D2|1513|10808$
D4|1514|7472$
D3|1515|14413$
D2|1516|6250$
D3|1517|13191$
D5|1518|8011$
D6|1519|14245$
D6|1520|5479$
D6|1521|11804$
D3|1522|7629$
D2|1523|5950$
D4|1524|4943$
D3|1525|10585$
D4|1526|5184$
D6|1527|14655$
D2|1528|6652$
D5|1529|10905$
D1|1530|9037$
D5|1531|13658$
D2|1532|5775$
D6|1533|4781$
D4|1534|11012$
D1|1535|6249$
D1|1536|8381$
D6|1537|7587$
D5|1538|14874$
D3|1539|14769$
D6|1540|6671$
D2|1541|8935$
D2|1542|13735$
D2|1543|10557$
D4|1544|7764$
D4|1545|4194$
D3|1546|4719$
D1|1547|11391$
D1|1548|14893$
D3|1549|14153$
D6|1550|10201$
D2|1551|6051$
D3|1552|5305$
D2|1553|13096$
D6|1554|7171$
D2|1555|10445$
D4|1556|13635$
D1|1557|10396$
D3|1558|9487$
D2|1559|14279$
D2|1560|11969$
D4|1561|11001$
D2|1562|13240$
D6|1563|8429$
D1|1564|8752$
D2|1565|10812$
D2|1566|13933$
D6|1567|4022$
D3|1568|6926$
D4|1569|7234$
D3|1570|9825$
D6|1571|4502$
D5|1572|13905$
D2|1573|12352$
D5|1574|11340$
D4|1575|7650$
D2|1576|13744$
D1|1577|14667$
D3|1578|14791$
D6|1579|7148$
D3|1580|14124$
D2|1581|4144$
D4|1582|7103$
D2|1583|10109$
D3|1584|13292$
D4|1585|5821$
D2|1586|8980$
D6|1587|10673$
D4|1588|13845$
D3|1589|12571$
D5|1590|8753$
D4|1591|9785$
D6|1592|5564$
D1|1593|5469$
D5|1594|11207$
D6|1595|11562$
D1|1596|7991$
D5|1597|12017$
D2|1598|4142$
D5|1599|5356$
D2|1600|10707$
D6|1601|11085$
D1|1602|14920$
D1|1603|13518$
D1|1604|11849$
D2|1605|4585$
D2|1606|13747$
D5|1607|13515$
D6|1608|14819$
D4|1609|9548$
D3|1610|13573$
D6|1611|11235$
D3|1612|9746$
D4|1613|10645$
D6|1614|13306$
D5|1615|9725$
D3|1616|8333$
D1|1617|9680$
D5|1618|6381$
D4|1619|12284$
D6|1620|7367$
D6|1621|14589$
D4|1622|6750$
D1|1623|8798$
D3|1624|12035$
D6|1625|9811$
D5|1626|9296$
D1|1627|8921$
D4|1628|8398$
D5|1629|7361$
D6|1630|6814$
D3|1631|8001$
D1|1632|10772$
D5|1633|14152$
D6|1634|8175$
D1|1635|9755$
D5|1636|7527$
D4|1637|12518$
D4|1638|6037$
D4|1639|7863$
D1|1640|4776$
D4|1641|13189$
D6|1642|7091$
D6|1643|12976$
D6|1644|4076$
D2|1645|12611$
D1|1646|6865$
D3|1647|10032$
D1|1648|4340$
D2|1649|4959$
D1|1650|7767$
D6|1651|5326$
D3|1652|9082$
D4|1653|11187$
D2|1654|7114$
D6|1655|5246$
D3|1656|13801$
D1|1657|4667$
D4|1658|4417$
D1|1659|7121$
D5|1660|4885$
D3|1661|13540$
D6|1662|13334$
D4|1663|7258$
D5|1664|7660$
D4|1665|7345$
D2|1666|11779$
D5|1667|9555$
D6|1668|6047$
D4|1669|8407$
D1|1670|9091$
D3|1671|4891$
D6|1672|5878$
D3|1673|9986$
D4|1674|11459$
D6|1675|12626$
D3|1676|7633$
D6|1677|13044$
D2|1678|4466$
D3|1679|9024$
D6|1680|12443$
D2|1681|9237$
D6|1682|5292$
D1|1683|11496$
D4|1684|5619$
D1|1685|14555$
D1|1686|11515$
D1|1687|14002$
D3|1688|9129$
D6|1689|9864$
D2|1690|7141$
D1|1691|7829$
D2|1692|5164$
D1|1693|6123$
D2|1694|6642$
D1|1695|10915$
D5|1696|8991$
D2|1697|7216$
D5|1698|4418$
D1|1699|10911$
D3|1700|14409$
D5|1701|10762$
D6|1702|13144$
D6|1703|10201$
D3|1704|4017$
D2|1705|12363$
D6|1706|8974$
D3|1707|14799$
D5|1708|11206$
D4|1709|5538$
D5|1710|14751$
D1|1711|14065$
D3|1712|10006$
D1|1713|13974$
D3|1714|10899$
D1|1715|14270$
D1|1716|13768$
D5|1717|13533$
D1|1718|4023$
D5|1719|13278$
D1|1720|11895$
D1|1721|13799$
D5|1722|10207$
D6|1723|4574$
D4|1724|5385$
D1|1725|11126$
D6|1726|6037$
D6|1727|9411$
D1|1728|4595$
D3|1729|11565$
D1|1730|7724$
D6|1731|11916$
D5|1732|14213$
D5|1733|7285$
D1|1734|12125$
D6|1735|13410$
D5|1736|4389$
D2|1737|13895$
D5|1738|4241$
D2|1739|8377$
D2|1740|7846$
D6|1741|8905$
D6|1742|6255$
D3|1743|11755$
D2|1744|11457$
D6|1745|7920$
D5|1746|9437$
D6|1747|7683$
D2|1748|4101$
D3|1749|8984$
D3|1750|12755$
D6|1751|12382$
D2|1752|5710$
D5|1753|10400$
D4|1754|8709$
D5|1755|9267$
D5|1756|4005$
D5|1757|10547$
D6|1758|8599$
D4|1759|11869$
D5|1760|13465$
D1|1761|10113$
D6|1762|9505$
D3|1763|7992$
D6|1764|10041$
D5|1765|11357$
D1|1766|5372$
D2|1767|6268$
D2|1768|10076$
D1|1769|12140$
D4|1770|5081$
D6|1771|9984$
D4|1772|5486$
D2|1773|14770$
D1|1774|13055$
D3|1775|7048$
D3|1776|11294$
D4|1777|7509$
D6|1778|11643$
D3|1779|8891$
D2|1780|14506$
D3|1781|7299$
D1|1782|8380$
D1|1783|11622$
D2|1784|9842$
D4|1785|4681$
D1|1786|4239$
D1|1787|5975$
D2|1788|6594$
D4|1789|10241$
D1|1790|8409$
D5|1791|11842$
D3|1792|4808$
D1|1793|7327$
D1|1794|13707$
D1|1795|6661$
D3|1796|12895$
D6|1797|11500$
D1|1798|10029$
D3|1799|7847$
D3|1800|7990$
D3|1801|12452$
D6|1802|9287$
D4|1803|9303$
D1|1804|7168$
D5|1805|9785$
D6|1806|11208$
D3|1807|11019$
D5|1808|6098$
D2|1809|4516$
D4|1810|4413$
D1|1811|12560$
D1|1812|9859$
D6|1813|5861$
D2|1814|7746$
D5|1815|6093$
D4|1816|7859$
D6|1817|13860$
D6|1818|10626$
D6|1819|12451$
D3|1820|10979$
D3|1821|7436$
D4|1822|7045$
D3|1823|5688$
D4|1824|6963$
D2|1825|14361$
D1|1826|14188$
D5|1827|4625$
D2|1828|6113$
D1|1829|5787$
D3|1830|9483$
D1|1831|6123$
D3|1832|8802$
D6|1833|11307$
D4|1834|10845$
D5|1835|11269$
D5|1836|11930$
D6|1837|11819$
D1|1838|9648$
D2|1839|12207$
D1|1840|10528$
D4|1841|12872$
D6|1842|8182$
D4|1843|10335$
D1|1844|10746$
D4|1845|13915$
D5|1846|13401$
D5|1847|7906$
D3|1848|7067$
D4|1849|10803$
D1|1850|11514$
D2|1851|7316$
D5|1852|8549$
D1|1853|8448$
D1|1854|8439$
D6|1855|5495$
D5|1856|14483$
D6|1857|14030$
D1|1858|4908$
D4|1859|9415$
D3|1860|11396$
D5|1861|5476$
D5|1862|12602$
D2|1863|4926$
D5|1864|7270$
D5|1865|4344$
D3|1866|12571$
D1|1867|10954$
D5|1868|6406$
D4|1869|8763$
D6|1870|4496$
D5|1871|13974$
D1|1872|6405$
D1|1873|13122$
D2|1874|6980$
D6|1875|4859$
D1|1876|9264$
D4|1877|6095$
D3|1878|8900$
D3|1879|4660$
D2|1880|12592$
D3|1881|6170$
D6|1882|6040$
D1|1883|10207$
D5|1884|12076$
D5|1885|13323$
D5|1886|5046$
D2|1887|12338$
D6|1888|13796$
D3|1889|11431$
D2|1890|5807$
D6|1891|13736$
D4|1892|6906$
D3|1893|5778$
D1|1894|12968$
D1|1895|6970$
D5|1896|9455$
D4|1897|9914$
D4|1898|9885$
D3|1899|10941$
D2|1900|8965$
D2|1901|4272$
D1|1902|6195$
D5|1903|11527$
D2|1904|12714$
D5|1905|6641$
D1|1906|10342$
D6|1907|14056$
D6|1908|10765$
D4|1909|11334$
D5|1910|11601$
D5|1911|11862$
D2|1912|4806$
D6|1913|7425$
D2|1914|14683$
D5|1915|6286$
D4|1916|5212$
D4|1917|12936$
D2|1918|8974$
D1|1919|12497$
D1|1920|14070$
D6|1921|11374$
D5|1922|5740$
D1|1923|8879$
D1|1924|7152$
D6|1925|4587$
D3|1926|4726$
D3|1927|10823$
D4|1928|4491$
D3|1929|14412$
D2|1930|4523$
D1|1931|13699$
D5|1932|5531$
D2|1933|7341$
D4|1934|7040$
D4|1935|10605$
D6|1936|7333$
D1|1937|10504$
D5|1938|5078$
D4|1939|10783$
D3|1940|9073$
D1|1941|5674$
D3|1942|9187$
D6|1943|12008$
D6|1944|4246$
D2|1945|11611$
D5|1946|5493$
D6|1947|9556$
D5|1948|4421$
D5|1949|11292$
D5|1950|10643$
D1|1951|4193$
D3|1952|12810$
D3|1953|8723$
D6|1954|11718$
D2|1955|11995$
D1|1956|14303$
D4|1957|7702$
D6|1958|10832$
D2|1959|7645$
D2|1960|7900$
D1|1961|10506$
D2|1962|12266$
D3|1963|5626$
D4|1964|4119$
D6|1965|11748$
D4|1966|5442$
D2|1967|7571$
D1|1968|4601$
D2|1969|12312$
D4|1970|13676$
D6|1971|10563$
D3|1972|8985$
D3|1973|9468$
D2|1974|12779$
D3|1975|8378$
D2|1976|6822$
D1|1977|12384$
D1|1978|10089$
D2|1979|11097$
D4|1980|14357$
D3|1981|5971$
D3|1982|14203$
D2|1983|10837$
D6|1984|10498$
D5|1985|4836$
D4|1986|7488$
D5|1987|5239$
D6|1988|4105$
D6|1989|7986$
D4|1990|9428$
D3|1991|13578$
D4|1992|12942$
D3|1993|11199$
D6|1994|4260$
D3|1995|6798$
D6|1996|4819$
D1|1997|4089$
D3|1998|7097$
D6|1999|13050$
D4|2000|6283$
D6|2001|14562$
D3|2002|8674$
D3|2003|5335$
D1|2004|11509$
D6|2005|9231$
D4|2006|8670$
D2|2007|4355$
D6|2008|7848$
D5|2009|12838$
D5|2010|7317$
D3|2011|9365$
D4|2012|6599$
D1|2013|11166$
D4|2014|10579$
D3|2015|7849$
D1|2016|6683$
D2|2017|4709$
D3|2018|5191$
D5|2019|8969$
D5|2020|13639$
D4|2021|10803$
D5|2022|11771$
D3|2023|5994$
D1|2024|6533$
D6|2025|10722$
D1|2026|5993$
D6|2027|9540$
D6|2028|5653$
D5|2029|8898$
D6|2030|7582$
D5|2031|5451$
D6|2032|9417$
D3|2033|9396$
D1|2034|8542$
D2|2035|6583$
D5|2036|12446$
D6|2037|14291$
D6|2038|9100$
D1|2039|8193$
D1|2040|4263$
D6|2041|6753$
D4|2042|13124$
D1|2043|11533$
D2|2044|9244$
D4|2045|12961$
D6|2046|11596$
D5|2047|12681$
D5|2048|14342$
D5|2049|12780$
D5|2050|8193$
D3|2051|11870$
D1|2052|5053$
D6|2053|12748$
D1|2054|9592$
D6|2055|9436$
D5|2056|7843$
D4|2057|5396$
D1|2058|4530$
D1|2059|5996$
D1|2060|14569$
D6|2061|7712$
D5|2062|9905$
D3|2063|13999$
D4|2064|6481$
D3|2065|5698$
D5|2066|10282$
D5|2067|11747$
D3|2068|6345$
D3|2069|10311$
D5|2070|11652$
D2|2071|9759$
D1|2072|6788$
D5|2073|14665$
D6|2074|8065$
D4|2075|9477$
D2|2076|11774$
D4|2077|9943$
D3|2078|7072$
D2|2079|13888$
D3|2080|7549$
D3|2081|5735$
D1|2082|10919$
D6|2083|13354$
D3|2084|8994$
D3|2085|6891$
D1|2086|9248$
D4|2087|10395$
D4|2088|12905$
D1|2089|12970$
D1|2090|4075$
D5|2091|8054$
D6|2092|10209$
D6|2093|10469$
D6|2094|14803$
D6|2095|8180$
D4|2096|7150$
D5|2097|5952$
D1|2098|6362$
D1|2099|11981$
D1|2100|10110$
D2|2101|7094$
D5|2102|13085$
D2|2103|10074$
D3|2104|9424$
D3|2105|12777$
D5|2106|6927$
D4|2107|12347$
D2|2108|10291$
D1|2109|8362$
D1|2110|13342$
D5|2111|13358$
D6|2112|12710$
D3|2113|11232$
D6|2114|9256$
D2|2115|5755$
D5|2116|13418$
D3|2117|11798$
D2|2118|4909$
D6|2119|13443$
D5|2120|11261$
D4|2121|4352$
D5|2122|11154$
D3|2123|11350$
D2|2124|8527$
D2|2125|9527$
D3|2126|14696$
D4|2127|10525$
D1|2128|13295$
D6|2129|6911$
D1|2130|11505$
D5|2131|11841$
D5|2132|12879$
D4|2133|11764$
D1|2134|14130$
D6|2135|10882$
D2|2136|4883$
D5|2137|8527$
D6|2138|5837$
D3|2139|14745$
D6|2140|5492$
D6|2141|10815$
D1|2142|14079$
D2|2143|11706$
D2|2144|12347$
D6|2145|9614$
D4|2146|11620$
D3|2147|8364$
D1|2148|14136$
D2|2149|7394$
D6|2150|9460$
D2|2151|5786$
D4|2152|10056$
D3|2153|13720$
D3|2154|9519$
D5|2155|6360$
D5|2156|7905$
D4|2157|12219$
D2|2158|13449$
D4|2159|14252$
D5|2160|10638$
D3|2161|11767$
D5|2162|4243$
D5|2163|8019$
D3|2164|10860$
D3|2165|6296$
D3|2166|8012$
D1|2167|8144$
D6|2168|10627$
D1|2169|11734$
D6|2170|13218$
D5|2171|8429$
D4|2172|13669$
D6|2173|8924$
D1|2174|12398$
D4|2175|10601$
D6|2176|7734$
D1|2177|8882$
D2|2178|9523$
D4|2179|14332$
D4|2180|6513$
D4|2181|8189$
D3|2182|13027$
D1|2183|5016$
D3|2184|9569$
D6|2185|14641$
D1|2186|7895$
D6|2187|4443$
D6|2188|14622$
D4|2189|6718$
D3|2190|7357$
D1|2191|9367$
D5|2192|9963$
D4|2193|7400$
D3|2194|8026$
D3|2195|8534$
D1|2196|11896$
D2|2197|13859$
D4|2198|13308$
D5|2199|7640$
D3|2200|14557$
D2|2201|9966$
D5|2202|10470$
D3|2203|9386$
D6|2204|12229$
D1|2205|9265$
D1|2206|13045$
D5|2207|7596$
D5|2208|10739$
D6|2209|13412$
D5|2210|7148$
D5|2211|13567$
D5|2212|13080$
D3|2213|9049$
D3|2214|13866$
D3|2215|4988$
D3|2216|10998$
D3|2217|13397$
D3|2218|9650$
D1|2219|11844$
D5|2220|13497$
D4|2221|11824$
D5|2222|6715$
D2|2223|13871$
D6|2224|6092$
D4|2225|5903$
D6|2226|14171$
D4|2227|7185$
D6|2228|7997$
D1|2229|4819$
D1|2230|10188$
D5|2231|7308$
D5|2232|12940$
D3|2233|11061$
D1|2234|5988$
D4|2235|10196$
D4|2236|8527$
D6|2237|14413$
D4|2238|10967$
D1|2239|5949$
D6|2240|12254$
D5|2241|14977$
D4|2242|11743$
D3|2243|13375$
D3|2244|6284$
D5|2245|12233$
D3|2246|7021$
D6|2247|12733$
D3|2248|5804$
D3|2249|10579$
D6|2250|9988$
D5|2251|12530$
D6|2252|14319$
D6|2253|9529$
D5|2254|11512$
D2|2255|13905$
D3|2256|10335$
D2|2257|11151$
D2|2258|13136$
D6|2259|4187$
D5|2260|9122$
D1|2261|7297$
D2|2262|14159$
D3|2263|7822$
D1|2264|12836$
D1|2265|9478$
D3|2266|10567$
D2|2267|4501$
D1|2268|12607$
D3|2269|12116$
D5|2270|9654$
D2|2271|6111$
D3|2272|5568$
D2|2273|11106$
D6|2274|12790$
D2|2275|14853$
D3|2276|8217$
D2|2277|7751$
D5|2278|8992$
D3|2279|10279$
D1|2280|12187$
D1|2281|5344$
D2|2282|13871$
D3|2283|11233$
D5|2284|8464$
D4|2285|10676$
D5|2286|4535$
D4|2287|4274$
D2|2288|10186$
D2|2289|12746$
D5|2290|5012$
D3|2291|14614$
D5|2292|8147$
D5|2293|10667$
D2|2294|12394$
D4|2295|8560$
D1|2296|5880$
D4|2297|12251$
D3|2298|10699$
D3|2299|9231$
D5|2300|6781$
D3|2301|10082$
D4|2302|6221$
D3|2303|10982$
D4|2304|4054$
D1|2305|10571$
D2|2306|10773$
D6|2307|14640$
D2|2308|7204$
D6|2309|13921$
D4|2310|5282$
D5|2311|7875$
D1|2312|12952$
D5|2313|7741$
D4|2314|14711$
D5|2315|13939$
D6|2316|11191$
D2|2317|9183$
D4|2318|4970$
D6|2319|13640$
D4|2320|6725$
D4|2321|8615$
D3|2322|11596$
D3|2323|11641$
D6|2324|6708$
D1|2325|5456$
D4|2326|13865$
D5|2327|10023$
D1|2328|11344$
D6|2329|4828$
D4|2330|12008$
D6|2331|10212$
D3|2332|14167$
D4|2333|6468$
D1|2334|6837$
D5|2335|10577$
D3|2336|14200$
D3|2337|4747$
D2|2338|14530$
D2|2339|4958$
D1|2340|13413$
D3|2341|6918$
D6|2342|12908$
D5|2343|10449$
D4|2344|8968$
D5|2345|10360$
D3|2346|5972$
D4|2347|7481$
D1|2348|8738$
D4|2349|4530$
D2|2350|7675$
D6|2351|6222$
D1|2352|4840$
D3|2353|7749$
D5|2354|7540$
D5|2355|10490$
D6|2356|6884$
D5|2357|7104$
D3|2358|9522$
D3|2359|10700$
D4|2360|7372$
D2|2361|12665$
D1|2362|4851$
D6|2363|7480$
D3|2364|11464$
D4|2365|9457$
D2|2366|11489$
D4|2367|4550$
D3|2368|9784$
D5|2369|9557$
D1|2370|14989$
D1|2371|10747$
D3|2372|11290$
D1|2373|8800$
D3|2374|12662$
D6|2375|12014$
D3|2376|5566$
D5|2377|14418$
D1|2378|9753$
D2|2379|4277$
D3|2380|5642$
D2|2381|8156$
D6|2382|6274$
D5|2383|5556$
D4|2384|10404$
D5|2385|5557$
D4|2386|5017$
D1|2387|10891$
D4|2388|7698$
D3|2389|12511$
D3|2390|12809$
D6|2391|6458$
D2|2392|8727$
D1|2393|11494$
D6|2394|8483$
D4|2395|11523$
D6|2396|6013$
D2|2397|5092$
D4|2398|7591$
D3|2399|10905$
D2|2400|13083$
D3|2401|9346$
D5|2402|7880$
D2|2403|10407$
D1|2404|11543$
D4|2405|10443$
D1|2406|13559$
D6|2407|4038$
D6|2408|4818$
D2|2409|12425$
D2|2410|6057$
D1|2411|8273$
D1|2412|11692$
D5|2413|13927$
D2|2414|4842$
D1|2415|5821$
D5|2416|12479$
D6|2417|12890$
D2|2418|9793$
D6|2419|8211$
D4|2420|6760$
D1|2421|10029$
D2|2422|12166$
D3|2423|8322$
D4|2424|14731$
D1|2425|10912$
D2|2426|8549$
D4|2427|6639$
D5|2428|4979$
D3|2429|6063$
D4|2430|6622$
D4|2431|12298$
D6|2432|11538$
D6|2433|5918$
D1|2434|9373$
D3|2435|12710$
D4|2436|12668$
D4|2437|14849$
D2|2438|6365$
D6|2439|8795$
D5|2440|12266$
D4|2441|13600$
D1|2442|5028$
D1|2443|10617$
D4|2444|6777$
D3|2445|10344$
D6|2446|6309$
D1|2447|13129$
D2|2448|7218$
D5|2449|9268$
D2|2450|5972$
D1|2451|9270$
D2|2452|13770$
D5|2453|6124$
D2|2454|4755$
D2|2455|8654$
D2|2456|5321$
D3|2457|5911$
D5|2458|6559$
D5|2459|11483$
D3|2460|11390$
D1|2461|7964$
D4|2462|7117$
D5|2463|9270$
D1|2464|6041$
D1|2465|8142$
D2|2466|14947$
D3|2467|7886$
D2|2468|6212$
D6|2469|4337$
D4|2470|5483$
D2|2471|11963$
D4|2472|13743$
D1|2473|11865$
D2|2474|8895$
D5|2475|13404$
D5|2476|4968$
D5|2477|9562$
D2|2478|4143$
D3|2479|13865$
D6|2480|12002$
D4|2481|10876$
D4|2482|5515$
D3|2483|4818$
D2|2484|4424$
D4|2485|14268$
D6|2486|12301$
D5|2487|8592$
D6|2488|4333$
D3|2489|14682$
D2|2490|6290$
D5|2491|13145$
D2|2492|5805$
D4|2493|8075$
D2|2494|10382$
D3|2495|14685$
D3|2496|11936$
D1|2497|13911$
D1|2498|9434$
D3|2499|11983$
D3|2500|7483$
D6|2501|9136$
D6|2502|7086$
D1|2503|14622$
D2|2504|14667$
D2|2505|5535$
D2|2506|8641$
D5|2507|4370$
D5|2508|13658$
D1|2509|6976$
D2|2510|14949$
D3|2511|7116$
D2|2512|8192$
D4|2513|13468$
D4|2514|14735$
D5|2515|6735$
D2|2516|13303$
D2|2517|8321$
D5|2518|12844$
D4|2519|13366$
D4|2520|14091$
D1|2521|4905$
D3|2522|8363$
D3|2523|7881$
D1|2524|11467$
D3|2525|9839$
D6|2526|8137$
D6|2527|4934$
D5|2528|5561$
D3|2529|14560$
D1|2530|5327$
D1|2531|6639$
D3|2532|14028$
D2|2533|10834$
D5|2534|13042$
D3|2535|6418$
D2|2536|5966$
D1|2537|12208$
D6|2538|10600$
D1|2539|6194$
D3|2540|9236$
D3|2541|8464$
D2|2542|7257$
D1|2543|7703$
D5|2544|10758$
D3|2545|13309$
D5|2546|9606$
D4|2547|7813$
D4|2548|11163$
D3|2549|14099$
D2|2550|8301$
D1|2551|5716$
D5|2552|6325$
D6|2553|12235$
D3|2554|13765$
D1|2555|11860$
D2|2556|14412$
D4|2557|8208$
D3|2558|7531$
D4|2559|7671$
D6|2560|6170$
D4|2561|14281$
D3|2562|12891$
D6|2563|7817$
D1|2564|4025$
D2|2565|7297$
D2|2566|13512$
D1|2567|12075$
D4|2568|12718$
D1|2569|9735$
D2|2570|14879$
D5|2571|9649$
D1|2572|6234$
D5|2573|11724$
D5|2574|14353$
D6|2575|11929$
D6|2576|4802$
D1|2577|11787$
D1|2578|12584$
D4|2579|11312$
D5|2580|7101$
D2|2581|9685$
D4|2582|14427$
D5|2583|10807$
D2|2584|9656$
D1|2585|5807$
D2|2586|10203$
D5|2587|11761$
D1|2588|7605$
D2|2589|13129$
D4|2590|10466$
D5|2591|5238$
D2|2592|10595$
D3|2593|8875$
D4|2594|13532$
D1|2595|12803$
D2|2596|8399$
D1|2597|14208$
D3|2598|8690$
D4|2599|10166$
D4|2600|8931$
D4|2601|11226$
D2|2602|5770$
D4|2603|6082$
D6|2604|12235$
D2|2605|13984$
D5|2606|6205$
D2|2607|12722$
D4|2608|8865$
D4|2609|7492$
D5|2610|11379$
D4|2611|7357$
D3|2612|4503$
D6|2613|6119$
D6|2614|7117$
D4|2615|14503$
D2|2616|4004$
D3|2617|10708$
D4|2618|14286$
D5|2619|14833$
D2|2620|8655$
D6|2621|10880$
D1|2622|6060$
D5|2623|8352$
D2|2624|9277$
D2|2625|11199$
D6|2626|5314$
D6|2627|9967$
D1|2628|4277$
D2|2629|10405$
D4|2630|6685$
D4|2631|8041$
D4|2632|12909$
D1|2633|5482$
D3|2634|7100$
D4|2635|4181$
D2|2636|13836$
D1|2637|6879$
D6|2638|4240$
D6|2639|10591$
D5|2640|6240$
D3|2641|14991$
D4|2642|8321$
D4|2643|4485$
D6|2644|13341$
D6|2645|14059$
D1|2646|12575$
D6|2647|7747$
D4|2648|10201$
D5|2649|9655$
D1|2650|9527$
D4|2651|13101$
D5|2652|13573$
D6|2653|9491$
D3|2654|11180$
D4|2655|14108$
D4|2656|7207$
D3|2657|13603$
D5|2658|9431$
D1|2659|8644$
D2|2660|14065$
D6|2661|5447$
D2|2662|14672$
D5|2663|10238$
D4|2664|9870$
D6|2665|8713$
D6|2666|7255$
D5|2667|9067$
D4|2668|10052$
D2|2669|13921$
D2|2670|10460$
D2|2671|9656$
D4|2672|5386$
D5|2673|11683$
D4|2674|7279$
D1|2675|11858$
D3|2676|7386$
D1|2677|7012$
D5|2678|13687$
D4|2679|10269$
D3|2680|5197$
D3|2681|9982$
D6|2682|11086$
D6|2683|5716$
D2|2684|5421$
D6|2685|5520$
D6|2686|14941$
D4|2687|9079$
D2|2688|4705$
D5|2689|12052$
D2|2690|9987$
D3|2691|9919$
D2|2692|7374$
D6|2693|13158$
D4|2694|13280$
D6|2695|11507$
D3|2696|13340$
D2|2697|6069$
D6|2698|6598$
D6|2699|5523$
D2|2700|4067$
D2|2701|7019$
D3|2702|13203$
D3|2703|4824$
D2|2704|7674$
D1|2705|5315$
D3|2706|4781$
D1|2707|5934$
D1|2708|4151$
D6|2709|12364$
D2|2710|14276$
D5|2711|6262$
D6|2712|8767$
D3|2713|10167$
D4|2714|5591$
D4|2715|8410$
D4|2716|11812$
D4|2717|4141$
D3|2718|12931$
D5|2719|6830$
D2|2720|9634$
D2|2721|14511$
D6|2722|7099$
D1|2723|5704$
D5|2724|8911$
D6|2725|13720$
D6|2726|4438$
D4|2727|13225$
D2|2728|12394$
D3|2729|14655$
D1|2730|4304$
D6|2731|5304$
D3|2732|12939$
D6|2733|4113$
D2|2734|9483$
D5|2735|9013$
D1|2736|11799$
D5|2737|4109$
D3|2738|9494$
D4|2739|12080$
D1|2740|11790$
D3|2741|9608$
D4|2742|10899$
D1|2743|6339$
D2|2744|9623$
D3|2745|14752$
D5|2746|13076$
D1|2747|10993$
D3|2748|11815$
D6|2749|5310$
D6|2750|14059$
D2|2751|6499$
D4|2752|7268$
D1|2753|6376$
D5|2754|5256$
D5|2755|13133$
D6|2756|14935$
D3|2757|10625$
D2|2758|6482$
D3|2759|8964$
D6|2760|12409$
D4|2761|4277$
D4|2762|7024$
D6|2763|11380$
D3|2764|7780$
D3|2765|5258$
D6|2766|14550$
D2|2767|7163$
D5|2768|7378$
D6|2769|7381$
D2|2770|10350$
D6|2771|5740$
D4|2772|8718$
D2|2773|9148$
D3|2774|14572$
D5|2775|14495$
D2|2776|11016$
D2|2777|14932$
D6|2778|14704$
D6|2779|14033$
D3|2780|7532$
D4|2781|10823$
D2|2782|11139$
D2|2783|14871$
D3|2784|7997$
D1|2785|13409$
D1|2786|8028$
D4|2787|8426$
D2|2788|13840$
D3|2789|13137$
D6|2790|12707$
D1|2791|4442$
D3|2792|4637$
D5|2793|13481$
D5|2794|14583$
D5|2795|10923$
D1|2796|10521$
D1|2797|5335$
D3|2798|12634$
D2|2799|12513$
D4|2800|8987$
D4|2801|6211$
D2|2802|13036$
D3|2803|10368$
D6|2804|10680$
D1|2805|13816$
D4|2806|8892$
D5|2807|9828$
D2|2808|8557$
D5|2809|9970$
D4|2810|10396$
D5|2811|7481$
D3|2812|12718$
D2|2813|12870$
D1|2814|8822$
D6|2815|13735$
D6|2816|11059$
D5|2817|4604$
D5|2818|10950$
D3|2819|4626$
D4|2820|9576$
D6|2821|13764$
D5|2822|5089$
D4|2823|7707$
D3|2824|13221$
D2|2825|5021$
D4|2826|10189$
D4|2827|4806$
D3|2828|6920$
D2|2829|11250$
D5|2830|12572$
D6|2831|7116$
D2|2832|11155$
D2|2833|11021$
D2|2834|8921$
D4|2835|6203$
D4|2836|6995$
D2|2837|14605$
D3|2838|10987$
D4|2839|5579$
D3|2840|5775$
D6|2841|14071$
D4|2842|10792$
D6|2843|7008$
D2|2844|10352$
D3|2845|14823$
D4|2846|6161$
D5|2847|6221$
D3|2848|4759$
D5|2849|4706$
D4|2850|8845$
D1|2851|12450$
D2|2852|10463$
D5|2853|14974$
D5|2854|13887$
D1|2855|10916$
D2|2856|11210$
D5|2857|13436$
D2|2858|7106$
D4|2859|8575$
D2|2860|4728$
D1|2861|11531$
D2|2862|12724$
D2|2863|12870$
D6|2864|11751$
D1|2865|11814$
D1|2866|7833$
D2|2867|5166$
D2|2868|14639$
D3|2869|6332$
D4|2870|10432$
D4|2871|10997$
D1|2872|10882$
D3|2873|7745$
D1|2874|14299$
D1|2875|5151$
D5|2876|11583$
D1|2877|6876$
D5|2878|14031$
D3|2879|10527$
D1|2880|13010$
D6|2881|4529$
D3|2882|13017$
D1|2883|4545$
D3|2884|14345$
D2|2885|4096$
D5|2886|10938$
D5|2887|8494$
D1|2888|13378$
D1|2889|14932$
D2|2890|7478$
